autor,link,link1,titulo,fecha,id
guevara,https://www.marxists.org/espanol/guevara/escritos/index.htm,https://www.marxists.org/espanol/guevara/escritos/op/articulos/puntadeleste/discurso.htm,Discurso en la reunion del CIES en Punta del Este,NaN,"guevara Discurso en la reunión del CIES en Punta del
Este _"
guevara,https://www.marxists.org/espanol/guevara/escritos/index.htm,https://www.marxists.org/espanol/guevara/escritos/op/libros/bolivia/comun0.htm,Instrucciones para los cuadros destinados al trabajo urbano,NaN,"guevara Instrucciones para los cuadros destinados al trabajo
urbano _"
guevara,https://www.marxists.org/espanol/guevara/escritos/index.htm,https://www.marxists.org/espanol/guevara/escritos/op/libros/bolivia/comun1.htm,Comunicado No 1 del Ejercito de Liberacion Nacional de Bolivia,NaN,guevara Comunicado No. 1 del Ejército de Liberación Nacional de Bolivia _
guevara,https://www.marxists.org/espanol/guevara/escritos/index.htm,https://www.marxists.org/espanol/guevara/escritos/acuerdo-mia+op.htm,acuerdo,NaN,guevara acuerdo _
Eleanor Marx,https://www.marxists.org/espanol/marx-eleanor/index.htm,https://www.marxists.org/espanol/marx-eleanor/sf/nota.htm,Karl Marx Notas dispersas,1897,Eleanor Marx Karl Marx (Notas dispersas) _
Eleanor Marx,https://www.marxists.org/espanol/marx-eleanor/index.htm,https://www.marxists.org/espanol/marx-eleanor/1897/nota.htm,Nota a la carta de Karl Marx a su padre,1897,"Eleanor Marx Nota
    a la carta de Karl Marx a su padre _"
Laura Marx,https://www.marxists.org/espanol/marx-laura/index.htm,https://www.marxists.org/espanol/marx-laura/1886/14_iv.htm,Repuesta a una Calumnia,1886,Laura Marx Repuesta a una Calumnia _
Paul Lafargue,https://www.marxists.org/espanol/lafargue/index.htm,https://www.marxists.org/espanol/lafargue/1880s/1883.htm,El derecho a la pereza,1880,Paul Lafargue El derecho a la pereza _
Paul Lafargue,https://www.marxists.org/espanol/lafargue/index.htm,https://www.marxists.org/espanol/lafargue/1890s/1898.htm,El origen de las ideas abstractas,1890,Paul Lafargue El origen de las ideas abstractas _
Paul Lafargue,https://www.marxists.org/espanol/lafargue/index.htm,https://www.marxists.org/espanol/lafargue/metodo.htm,El metodo historico,1885,Paul Lafargue El método histórico _
August Bebel,https://www.marxists.org/espanol/bebel/index.htm,https://www.marxists.org/espanol/bebel/1879/1879.htm,La mujer y el socialismo,1879,August Bebel La mujer y el socialismo _
August Bebel,https://www.marxists.org/espanol/bebel/index.htm,https://www.marxists.org/espanol/bebel/1905/3_ii.htm,Carta a Lenin,1905,August Bebel Carta a Lenin _
August Bebel,https://www.marxists.org/espanol/bebel/index.htm,https://www.marxists.org/espanol/bebel/1907/1907.htm,Discurso en el congreso de Stuggart,1907,August Bebel Discurso en el congreso de Stuggart _
Friedrich Lessner,https://www.marxists.org/espanol/lessner/index.htm,https://www.marxists.org/espanol/lessner/iii.htm,RECUERDOS DE UN OBRERO SOBRE KARL MARX,NaN,"Friedrich Lessner 

RECUERDOS DE UN OBRERO SOBRE KARL MARX _"
Wilhelm Liebknecht,https://www.marxists.org/espanol/liebknecht-w/index.htm,https://www.marxists.org/espanol/liebknecht-w/wliebknecht1.htm,MARX Y LOS NINOS,NaN,Wilhelm Liebknecht MARX Y LOS NIÑOS _
Wilhelm Liebknecht,https://www.marxists.org/espanol/liebknecht-w/index.htm,https://www.marxists.org/espanol/liebknecht-w/wliebknecht_2.htm,POR LOS CAMPOS Y LOS ERIALES,NaN,Wilhelm Liebknecht POR LOS CAMPOS Y LOS ERIALES _
Charles Beslay,https://www.marxists.org/espanol/beslay/index.htm,https://www.marxists.org/espanol/beslay/2_iv.htm,Discurso en la sesion de instalacion de la Comuna en la diputacion de Paris,NaN,Charles Beslay Discurso en la sesión de instalación de la Comuna en la diputación de Paris _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/notam.htm,Nota Biografica sobre Karl Marx,NaN,Mikhail Bakunin Nota Biografica sobre Karl Marx _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/derechosmujer.htm,La Mujer el Matrimonio y la Familia,NaN,"Mikhail Bakunin La Mujer, el Matrimonio y la Familia _"
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/asociacionroja.htm,La Asociacion Roja,NaN,Mikhail Bakunin La Asociación Roja _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/princip.htm,El principio del estado,NaN,Mikhail Bakunin El principio del estado _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/dyes1.htm,Dios y el Estado,NaN,Mikhail Bakunin Dios y el Estado _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/socsinestado.htm,Socialismo sin Estado Anarquismo,NaN,Mikhail Bakunin Socialismo sin Estado: Anarquismo _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/polconsejo.htm,La politica del Consejo,NaN,Mikhail Bakunin La política del Consejo _
Mikhail Bakunin,https://www.marxists.org/espanol/bakunin/index.htm,https://www.marxists.org/espanol/bakunin/index.htm,aqui,NaN,Mikhail Bakunin aquí _
"Jenny
von Westphalen",https://www.marxists.org/espanol/westphalen/index.htm,https://www.marxists.org/espanol/westphalen/1850/mayo20.htm,Carta a Joseph Weydermeyer 20 de mayo,1850,"Jenny
von Westphalen Carta
    a Joseph Weydermeyer (20 de mayo) _"
Eugène Pottier,https://www.marxists.org/espanol/pottier/index.htm,https://www.marxists.org/espanol/pottier/1871/junio/inter.htm,La Internacional,1871,"Eugène Pottier La
    Internacional _"
Auguste Blanqui,https://www.marxists.org/espanol/blanqui/index.htm,https://www.marxists.org/espanol/blanqui/interr.htm,Interrogatorio del Ciudadano Blanqui,NaN,Auguste Blanqui Interrogatorio del Ciudadano Blanqui _
Jean Jaurès,https://www.marxists.org/espanol/jaures/index.htm,https://www.marxists.org/espanol/jaures/jaures_polrep_soc.htm,La politica republicana y el socialismo,NaN,Jean Jaurès La política republicana y el socialismo. _
William Morris,https://www.marxists.org/espanol/morris/index.htm,https://www.marxists.org/espanol/morris/1872/septiembre/07.htm,Carta a Frank Kitz,1872,William Morris Carta a Frank Kitz _
William Morris,https://www.marxists.org/espanol/morris/index.htm,https://www.marxists.org/espanol/morris/1884/enero/23.htm,Arte y socialismo,1884,William Morris Arte y socialismo _
Henry Hyndman,https://www.marxists.org/espanol/hyndman/index.htm,https://www.marxists.org/espanol/hyndman/1896/00001.htm,La futilidad de la utilidad marginal,1896,Henry Hyndman La futilidad de la utilidad marginal _
Henry Hyndman,https://www.marxists.org/espanol/hyndman/index.htm,https://www.marxists.org/espanol/hyndman/1911/1911.htm,El Caballero Ingles,1911,Henry Hyndman El Caballero Ingles _
Jack Fitzgerald,https://www.marxists.org/espanol/fitzgerald/index.htm,https://www.marxists.org/espanol/fitzgerald/1904/octubre/02.htm,La futilidad de la reforma,1904,Jack Fitzgerald La futilidad de la reforma _
Karl Kautsky,https://www.marxists.org/espanol/kautsky/index.htm,https://www.marxists.org/espanol/kautsky/1899/1899-bernstein-kautsky.epub,ePub,1899,Karl Kautsky ePub _
Karl Kautsky,https://www.marxists.org/espanol/kautsky/index.htm,https://www.marxists.org/espanol/kautsky/1904/electorales.htm,Los distritos electorales y el partido,1904,"Karl Kautsky Los distritos electorales
y el partido _"
Karl Kautsky,https://www.marxists.org/espanol/kautsky/index.htm,https://www.marxists.org/espanol/kautsky/1905/marzo08.htm,Las lecciones de la huelga de los mineros,1905,"Karl Kautsky Las lecciones de la huelga de
los mineros _"
Karl Kautsky,https://www.marxists.org/espanol/kautsky/index.htm,https://www.marxists.org/espanol/kautsky/1905/mayo31.htm,Polemica sobre la cuestion de la huelga general,1905,"Karl Kautsky Polémica sobre la cuestión
de la huelga general _"
Karl Kautsky,https://www.marxists.org/espanol/kautsky/index.htm,https://www.marxists.org/espanol/kautsky/1907/tres-fuentes-del-marxismo-kautsky.epub,ePub,1907,Karl Kautsky ePub _
Eugene V. Debs,https://www.marxists.org/espanol/debs/index.htm,https://www.marxists.org/espanol/debs/1906/riqueza.htm,Riqueza mal distribuida,1906,Eugene V. Debs Riqueza mal distribuida _
Rudolf Hilferding,https://www.marxists.org/espanol/hilferding/index.htm,https://www.marxists.org/espanol/hilferding/1904/critica-bohm-bawerk.htm,La critica de Bohm Bawerk a Marx,1904,Rudolf Hilferding La crítica de Böhm-Bawerk a Marx _
Antonio Labriola,https://www.marxists.org/espanol/labriola/index.htm,https://www.marxists.org/espanol/labriola/1899/filosoc/index.htm,Filosofia y socialismo,1899,Antonio Labriola Filosofía y socialismo _
Helmut Wagner,https://www.marxists.org/espanol/wagner/index.htm,https://www.marxists.org/espanol/wagner/1934/tesis.htm,Tesis sobre el bolchevismo,1934,Helmut Wagner Tesis sobre el bolchevismo _
Helmut Wagner,https://www.marxists.org/espanol/wagner/index.htm,https://www.marxists.org/espanol/wagner/1937/anarquismo.htm,El anarquismo y la Revolucion espanola,1937,Helmut Wagner El anarquismo y la Revolución española _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1969/diciembre17.htm,Programa Basico de la Unidad Popular,1969,Salvador Allende Programa Básico de la Unidad Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/enero06.htm,Discurso en el Senado sobre la formacion de la Unidad Popular,1970,Salvador Allende Discurso en el Senado sobre la formación de la Unidad Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/abril07.htm,Declaracion publica sobre su pertenencia a la masoneria publicada en El Mercurio,1970,"Salvador Allende Declaración pública sobre su pertenencia a la masonería, publicada en ""El Mercurio"" _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/abril14.htm,Alocucion en el Gran Templo de la Gran Logia de Chile,1970,Salvador Allende Alocución en el Gran Templo de la Gran Logia de Chile _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/septiembre05.htm,Conferencia de prensa del Presidente electo con los corresponsales extranjeros despues de la eleccion presidencial,1970,Salvador Allende Conferencia de prensa del Presidente electo con los corresponsales extranjeros después de la elección presidencial _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/05-09-70.htm,Discurso de victoria electoral,1970,"Salvador Allende Discurso de victoria
electoral _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/septiembre13.htm,Argentina Trato fraterno Entrevista del periodista Ricardo Marchetti del Diario Clarin de Buenos Aires,1970,"Salvador Allende Argentina: Trato fraterno. Entrevista del periodista Ricardo Marchetti, del Diario Clarín de Buenos Aires _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/septiembre13bis.htm,El pueblo primer actor Discurso en la concentracion denominada Cita de Honor del Pueblo para apoyar la victoria electoral,1970,Salvador Allende El pueblo: primer actor. Discurso en la concentración denominada Cita de Honor del Pueblo para apoyar la victoria electoral _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/octubre10.htm,Carta al Senador Democrata Cristiano Benjamin Prado,1970,Salvador Allende Carta al Senador Demócrata Cristiano Benjamín Prado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/octubre10bis.htm,Carta al Senor Presidente del Circulo Israelita,1970,Salvador Allende Carta al Señor Presidente del Círculo Israelita _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/noviembre02.htm,Israel pueblo pionero,1970,"Salvador Allende Israel, pueblo pionero _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/noviembre03.htm,Entrevista del periodista mexicano Julio Scherer Garda publicada en Excelsior de Mexico,1970,"Salvador Allende Entrevista del periodista mexicano Julio Scherer Garda, publicada en Excélsior de México _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/noviembre04.htm,Promesa presidencial,1970,Salvador Allende Promesa presidencial _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/noviembre05.htm,Gobierno frentista promesas y empenos de Allende Entrevista del periodista italiano Arrigo Levi publicada en el Diario L Stampa,1970,Salvador Allende Gobierno frentista: promesas y empeños de Allende. Entrevista del periodista italiano Arrigo Levi publicada en el Diario L’Stampa _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/noviembre05bis.htm,Basta de desigualdad social Discurso en el Estadio Nacional de Santiago al asumir como Presidente de la Republica,1970,Salvador Allende ¡Basta de desigualdad social! Discurso en el Estadio Nacional de Santiago al asumir como Presidente de la República _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/diciembre07.htm,Acta de Acuerdo CUT Gobierno firmada en el Salon de Honor de la Presidencia de la Republica,1970,"Salvador Allende Acta de Acuerdo CUT-Gobierno, firmada en el Salón de Honor de la Presidencia de la República _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/diciembre21.htm,Misiones y tareas de juventud y Nacionalizacion del cobre discurso en la Plaza de la Constitucion pronunciado ante el pueblo de Santiago,1970,"Salvador Allende Misiones y tareas de juventud y Nacionalización del cobre, discurso en la Plaza de la Constitución pronunciado ante el pueblo de Santiago _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/diciembre30.htm,Estatuto de Garantias Ley N 17 398 modifica la Constitucion Politica del Estado,1970,Salvador Allende Estatuto de Garantías. Ley N° 17.398 modifica la Constitución Política del Estado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/diciembre30bis.htm,Exposicion por radio y television sobre la estatizacion del sistema bancario,1970,Salvador Allende Exposición por radio y televisión sobre la estatización del sistema bancario _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1970/diciembre31.htm,Mineros del carbon ejemplo de lucha Discurso en el mineral de carbon de Lota,1970,"Salvador Allende Mineros del carbón, ejemplo de lucha. Discurso en el mineral de carbón de Lota _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero.htm,Inauguracion oficial del Gobierno en Campana desde los balcones de la Intendencia de Valparaiso,1971,Salvador Allende Inauguración oficial del Gobierno en Campaña desde los balcones de la Intendencia de Valparaíso _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero08.htm,Discurso ante la Asamblea Nacional de la Unidad Popular,1971,Salvador Allende Discurso ante la Asamblea Nacional de la Unidad Popular _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero13.htm,Sindicalismo trabajo y conocimiento Discurso en la ceremonia inaugural de la I Escuela Sindical de Temporada de la Universidad de Chile de Valparaiso,1971,"Salvador Allende Sindicalismo, trabajo y conocimiento. Discurso en la ceremonia inaugural de la I Escuela Sindical de Temporada de la Universidad de Chile de Valparaíso _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero22.htm,Palabras durante la firma de los proyectos que crean los tribunales del trabajo y vecinales,1971,Salvador Allende Palabras durante la firma de los proyectos que crean los tribunales del trabajo y vecinales _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero28.htm,Discurso en el XXIII Congreso General Ordinario del Partido Socialista de Chile de La Serena,1971,Salvador Allende Discurso en el XXIII Congreso General Ordinario del Partido Socialista de Chile de La Serena _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/enero31.htm,Entrevista de Saul Landau al Companero Presidente Salvador Allende,1971,Salvador Allende Entrevista de Saúl Landau al Compañero Presidente Salvador Allende _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero06.htm,Salitre Historia tragica Discurso en la Oficina Salitrera Pedro de Valdivia,1971,Salvador Allende Salitre: Historia trágica. Discurso en la Oficina Salitrera Pedro de Valdivia _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero07.htm,Palabras pronunciadas en ocasion de la entrega de los acuerdos del Consultivo Nacional de la Confederacion de Trabajadores del Cobre realizado en Machali,1971,Salvador Allende Palabras pronunciadas en ocasión de la entrega de los acuerdos del Consultivo Nacional de la Confederación de Trabajadores del Cobre realizado en Machalí _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero12.htm,A romper con la cortina de mentiras Discurso en el Dia Nacional de la Prensa,1971,Salvador Allende A romper con la cortina de mentiras. Discurso en el Día Nacional de la Prensa _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero21.htm,Presidente de la Unidad Popular Discurso en el Teatro del Sindicato de Trabajadores del Cobre en Chuquicamata,1971,Salvador Allende Presidente de la Unidad Popular. Discurso en el Teatro del Sindicato de Trabajadores del Cobre en Chuquicamata _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero25.htm,Palabras pronunciadas en la inauguracion de la IX Conferencia Nacional Ordinaria de la Central Unica de Trabajadores de Chile efectuada en la Plaza Sotomayor de Valparaiso,1971,"Salvador Allende Palabras pronunciadas en la inauguración de la IX Conferencia Nacional Ordinaria de la Central Única de Trabajadores de Chile, efectuada en la Plaza Sotomayor de Valparaíso _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero27.htm,Discurso pronunciado en Punta Arenas,1971,Salvador Allende Discurso pronunciado en Punta Arenas _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/febrero27bis.htm,En la ruta del Chile nuevo Dialogo con los empleados y obreros en Cerro Sombre Tierra del Fuego,1971,"Salvador Allende En la ruta del Chile nuevo. Diálogo con los empleados y obreros en Cerro Sombre, Tierra del Fuego _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/marzo.htm,Conozco la muerte y amo la vida Entrevista del periodista italiano Roberto Rosellini,1971,Salvador Allende Conozco la muerte y amo la vida. Entrevista del periodista italiano Roberto Rosellini _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/marzobis.htm,Operacion Verdad Encuentro con la prensa en la jornada Operacion Verdad,1971,Salvador Allende Operación Verdad. Encuentro con la prensa en la jornada Operación Verdad _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/marzo16.htm,Conversaciones con Regis Debray,1971,Salvador Allende Conversaciones con Régis Debray _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/marzo20.htm,Los trabajadores el motor del gobierno Conversacion con periodistas extranjeros,1971,Salvador Allende Los trabajadores: el motor del gobierno. Conversación con periodistas extranjeros _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/marzo25.htm,El nino unico privilegiado Discurso de apertura del ano escolar 1971,1971,"Salvador Allende El niño, único privilegiado. Discurso de apertura del año escolar 1971 _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril07.htm,En la perspectiva del 2000 Fragmentos del discurso en la Conferencia de la UNESCO sobre Ciencia Tecnologia y Desarrollo,1971,"Salvador Allende En la perspectiva del 2000. Fragmentos del discurso en la Conferencia de la UNESCO sobre Ciencia, Tecnología y Desarrollo _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril12.htm,Carta al Presidente del Senado Patricio Aylwin,1971,Salvador Allende Carta al Presidente del Senado Patricio Aylwin _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril15.htm,Fuerzas Armadas y proceso de cambio Discurso en el acto de entrega de la Condecoracion Presidente de la Republica y de la espada O Higgins a nuevos generales,1971,Salvador Allende Fuerzas Armadas y proceso de cambio. Discurso en el acto de entrega de la Condecoración Presidente de la República y de la espada O’Higgins a nuevos generales _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril19.htm,El partido es hogar escuela y trinchera Discurso pronunciado en ocasion de la celebracion del 38 aniversario del PS,1971,"Salvador Allende El partido es hogar, escuela y trinchera. Discurso pronunciado en ocasión de la celebración del 38 aniversario del PS _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril27.htm,Como saldremos del subdesarrollo Discurso de inauguracion del XIV Periodo de Sesiones de la Comision Economica Para America Latina CEPAL,1971,Salvador Allende Como saldremos del subdesarrollo. Discurso de inauguración del XIV Período de Sesiones de la Comisión Económica Para América Latina (CEPAL) _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/abril30.htm,Tecnologia y desarrollo Clase magistral dictada en la Universidad Tecnica del Estado,1971,Salvador Allende Tecnología y desarrollo. Clase magistral dictada en la Universidad Técnica del Estado _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/mayo01.htm,Discurso en el dia del trabajador,1971,Salvador Allende Discurso en el día del trabajador _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/mayo05.htm,Las Fuerzas Armadas Conferencia de prensa a periodistas extranjeros,1971,Salvador Allende Las Fuerzas Armadas. Conferencia de prensa a periodistas extranjeros _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/mayo10.htm,Periodismo y compromiso Discurso pronunciado en la Conferencia Nacional de Periodistas de Izquierda,1971,Salvador Allende Periodismo y compromiso. Discurso pronunciado en la Conferencia Nacional de Periodistas de Izquierda _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/21-5-71.htm,La Via Chilena al Socialismo Discurso ante el Congreso de la Republica,1971,"Salvador Allende La ""Via Chilena
al Socialismo"": Discurso ante el Congreso de la República _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/mayo25.htm,Conferencia de prensa,1971,Salvador Allende Conferencia de prensa _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/mayo29.htm,El privilegio de estudiar Clase magistral dictada en la Universidad de Concepcion,1971,Salvador Allende El privilegio de estudiar. Clase magistral dictada en la Universidad de Concepción _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/junio17.htm,Palabras del Presidente de la Republica pronunciadas ante el pueblo en la Plaza de la Constitucion,1971,"Salvador Allende Palabras del Presidente de la República, pronunciadas ante el pueblo en la Plaza de la Constitución _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/junio18.htm,Salvador Allende Proceso de cambio factible dentro de cauces legales Entrevista del periodista y diplomatico boliviano Mario Guzman Galarza,1971,Salvador Allende Salvador Allende Proceso de cambio factible dentro de cauces legales. Entrevista del periodista y diplomático boliviano Mario Guzmán Galarza _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/junio23.htm,Solidaridad con los pueblos africanos Mensaje a la Reunion Especial de la Organizacion de la Unidad Africana y la Comision Economica para Africa,1971,Salvador Allende Solidaridad con los pueblos africanos. Mensaje a la Reunión Especial de la Organización de la Unidad Africana y la Comisión Económica para África _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio09.htm,Integracion mas alla de lo economico Discurso ante la delegacion del Parlamento Latinoamericano,1971,Salvador Allende Integración más allá de lo económico. Discurso ante la delegación del Parlamento Latinoamericano _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio11.htm,Discurso en la Plaza de los Heroes de Rancagua con motivo de la nacionalizacion del cobre,1971,"Salvador Allende Discurso en la Plaza de los Héroes de
Rancagua con motivo de la nacionalización del cobre _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio11bis.htm,Un mundo nuevo para Chile Discurso en el Mineral de Cobre Andina con ocasion del primer aniversario del Dia de la Dignidad Nacional establecido al nacionalizarse el cobre,1971,"Salvador Allende Un mundo nuevo para Chile. Discurso en el Mineral de Cobre Andina, con ocasión del primer aniversario del Día de la Dignidad Nacional, establecido al nacionalizarse el cobre _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio23.htm,Proyectar America Latina en el mundo Discurso pronunciado en la manifestacion ofrecida por el Presidente Lanusse de Argentina en Salta Argentina,1971,"Salvador Allende Proyectar América Latina en el mundo. Discurso pronunciado en la manifestación ofrecida por el Presidente Lanusse de Argentina en Salta, Argentina _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio24.htm,Conferencia de prensa en Salta Argentina,1971,"Salvador Allende Conferencia de prensa en Salta, Argentina _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio29.htm,Decreto sobre la rebaja de indemnizacion a las companias del cobre,1971,Salvador Allende Decreto sobre la rebaja de indemnización a las compañías del cobre _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/julio29bis.htm,Discurso en la inauguracion de la XXV Convencion del Partido Radical,1971,Salvador Allende Discurso en la inauguración de la XXV Convención del Partido Radical _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto.htm,Mensaje a la XX Conferencia de la Juventud Socialista de Chile,1971,Salvador Allende Mensaje a la XX Conferencia de la Juventud Socialista de Chile _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto20.htm,Carta al Presidente estadounidense Richard Nixon,1971,Salvador Allende Carta al Presidente estadounidense Richard Nixon _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto23.htm,Discurso sobre la propiedad agraria,1971,Salvador Allende Discurso sobre la propiedad agraria _
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto25.htm,No intervencion Discurso de agradecimiento del al Presidente Velasco Ibarra Quito Ecuador,1971,"Salvador Allende No intervención. Discurso de agradecimiento del al Presidente Velasco Ibarra, Quito, Ecuador _"
Salvador Allende,https://www.marxists.org/espanol/allende/index.htm,https://www.marxists.org/espanol/allende/1971/agosto27.htm,Cada pueblo su propia ruta Discurso pronunciado en la Municipalidad de Guayaquil Ecuador,1971,"Salvador Allende Cada pueblo: su propia ruta. Discurso pronunciado en la Municipalidad de Guayaquil, Ecuador _"
